Date,InvoiceID,DistributorID,SalespersonID,OutletID,ProductID,Quantity,UnitPrice,DiscountPct,DiscountAmount,GrossSales,NetSales,UnitCOGS,TotalCOGS
2025-04-12,INV0011523,DST007,SP022,OUT01610,SN015,18,10500,0.0304,5746,189000,183254,6300,113400
2025-04-22,INV0011524,DST007,SP020,OUT01611,SN003,12,9500,0.0405,4617,114000,109383,5600,67200
2025-04-11,INV0011525,DST007,SP021,OUT01612,PC003,12,23000,0.0482,13303,276000,262697,13700,164400
2025-04-11,INV0011525,DST007,SP021,OUT01612,SN001,24,9000,0.0333,7193,216000,208807,5300,127200
2025-04-14,INV0011526,DST007,SP022,OUT01613,BV012,72,9000,0.1332,86314,648000,561686,5500,396000
2025-04-14,INV0011526,DST007,SP022,OUT01613,BV001,90,7500,0.1255,84712,675000,590288,4600,414000
2025-04-01,INV0011527,DST007,SP020,OUT01614,BV007,36,10000,0.053,19080,360000,340920,6100,219600
2025-04-30,INV0011528,DST007,SP021,OUT01615,PC014,18,18000,0.0652,21125,324000,302875,10500,189000
2025-04-30,INV0011528,DST007,SP021,OUT01615,PC011,18,6500,0.0782,9149,117000,107851,3700,66600
2025-04-29,INV0011529,DST007,SP020,OUT01617,SN002,54,9000,0.1132,55015,486000,430985,5400,291600
2025-04-29,INV0011529,DST007,SP020,OUT01617,PC003,72,23000,0.12,198720,1656000,1457280,13700,986400
2025-04-11,INV0011530,DST007,SP021,OUT01618,PC006,18,15000,0.0071,1917,270000,268083,8700,156600
2025-04-11,INV0011530,DST007,SP021,OUT01618,BV005,12,8500,0.0227,2315,102000,99685,5100,61200
2025-04-05,INV0011531,DST007,SP022,OUT01619,PC001,18,22000,0.0012,475,396000,395525,13000,234000
2025-04-12,INV0011532,DST007,SP020,OUT01620,BV007,30,10000,0.0545,16350,300000,283650,6100,183000
2025-04-12,INV0011532,DST007,SP020,OUT01620,PC011,60,6500,0.0537,20943,390000,369057,3700,222000
2025-04-12,INV0011532,DST007,SP020,OUT01620,PC001,36,22000,0.1176,93139,792000,698861,13000,468000
2025-04-15,INV0011533,DST007,SP021,OUT01621,PC010,18,22000,0.0003,119,396000,395881,13000,234000
2025-04-15,INV0011533,DST007,SP021,OUT01621,BV001,36,7500,0.0016,432,270000,269568,4600,165600
2025-04-14,INV0011534,DST007,SP020,OUT01623,SN014,12,10000,0.0043,516,120000,119484,5900,70800
2025-04-15,INV0011535,DST007,SP021,OUT01624,PC008,12,16000,0.0383,7354,192000,184646,9300,111600
2025-04-05,INV0011536,DST007,SP022,OUT01625,PC001,150,22000,0.1495,493350,3300000,2806650,13000,1950000
2025-04-14,INV0011537,DST007,SP020,OUT01626,SN011,24,8500,0.041,8364,204000,195636,5000,120000
2025-04-14,INV0011537,DST007,SP020,OUT01626,PC005,6,25000,0.0301,4515,150000,145485,14800,88800
2025-04-06,INV0011538,DST007,SP021,OUT01627,BV001,12,7500,0.0132,1188,90000,88812,4600,55200
2025-04-06,INV0011538,DST007,SP021,OUT01627,SN011,6,8500,0.0445,2270,51000,48730,5000,30000
2025-04-06,INV0011539,DST007,SP021,OUT01630,BV006,24,9500,0.0068,1550,228000,226450,5800,139200
2025-04-06,INV0011539,DST007,SP021,OUT01630,BV009,12,9000,0.0484,5227,108000,102773,5300,63600
2025-04-27,INV0011540,DST007,SP022,OUT01631,SN005,252,9500,0.1393,333484,2394000,2060516,5600,1411200
2025-04-27,INV0011540,DST007,SP022,OUT01631,SN013,186,8000,0.0866,128861,1488000,1359139,4700,874200
2025-04-26,INV0011541,DST007,SP020,OUT01632,SN006,12,10000,0.0254,3048,120000,116952,6000,72000
2025-04-11,INV0011542,DST007,SP021,OUT01633,BV001,18,7500,0.0776,10476,135000,124524,4600,82800
2025-04-11,INV0011542,DST007,SP021,OUT01633,SN002,42,9000,0.0656,24797,378000,353203,5400,226800
2025-04-20,INV0011543,DST007,SP022,OUT01634,PC012,42,6500,0.1006,27464,273000,245536,3800,159600
2025-04-20,INV0011543,DST007,SP022,OUT01634,PC006,24,15000,0.073,26280,360000,333720,8700,208800
2025-04-20,INV0011543,DST007,SP022,OUT01634,PC008,36,16000,0.0558,32141,576000,543859,9300,334800
2025-04-03,INV0011544,DST007,SP020,OUT01635,BV009,60,9000,0.1297,70038,540000,469962,5300,318000
2025-04-19,INV0011545,DST007,SP021,OUT01636,PC004,66,24000,0.114,180576,1584000,1403424,14300,943800
2025-04-19,INV0011545,DST007,SP021,OUT01636,BV009,60,9000,0.0934,50436,540000,489564,5300,318000
2025-04-19,INV0011545,DST007,SP021,OUT01636,PC003,66,23000,0.1083,164399,1518000,1353601,13700,904200
2025-04-10,INV0011546,DST007,SP022,OUT01637,SN013,30,8000,0.0693,16632,240000,223368,4700,141000
2025-04-25,INV0011547,DST007,SP020,OUT01638,SN002,18,9000,0.0201,3256,162000,158744,5400,97200
2025-04-25,INV0011547,DST007,SP020,OUT01638,SN007,24,9500,0.0421,9599,228000,218401,5700,136800
2025-04-25,INV0011547,DST007,SP020,OUT01638,SN015,12,10500,0.0489,6161,126000,119839,6300,75600
2025-04-10,INV0011548,DST007,SP021,OUT01639,BV012,42,9000,0.0544,20563,378000,357437,5500,231000
2025-04-10,INV0011548,DST007,SP021,OUT01639,PC007,30,17000,0.0647,32997,510000,477003,9900,297000
2025-04-24,INV0011549,DST007,SP022,OUT01640,SN006,12,10000,0.0242,2904,120000,117096,6000,72000
2025-04-15,INV0011550,DST007,SP020,OUT01641,BV014,18,10000,0.0105,1890,180000,178110,6000,108000
2025-04-15,INV0011550,DST007,SP020,OUT01641,SN015,12,10500,0.0054,680,126000,125320,6300,75600
2025-04-16,INV0011551,DST007,SP021,OUT01642,BV007,36,10000,0.0354,12744,360000,347256,6100,219600
2025-04-08,INV0011552,DST007,SP022,OUT01643,PC010,18,22000,0.0317,12553,396000,383447,13000,234000
2025-04-11,INV0011553,DST007,SP020,OUT01644,BV011,12,9000,0.0358,3866,108000,104134,5500,66000
2025-04-21,INV0011554,DST007,SP022,OUT01646,PC014,24,18000,0.0581,25099,432000,406901,10500,252000
2025-04-26,INV0011555,DST007,SP021,OUT01648,BV015,18,10000,0.0297,5346,180000,174654,6100,109800
2025-04-26,INV0011555,DST007,SP021,OUT01648,SN014,6,10000,0.0191,1146,60000,58854,5900,35400
2025-04-22,INV0011556,DST007,SP022,OUT01649,PC003,12,23000,0.0419,11564,276000,264436,13700,164400
2025-04-22,INV0011556,DST007,SP022,OUT01649,BV009,12,9000,0.0016,173,108000,107827,5300,63600
2025-04-22,INV0011556,DST007,SP022,OUT01649,BV007,24,10000,0.0025,600,240000,239400,6100,146400
2025-04-20,INV0011557,DST007,SP020,OUT01650,SN005,24,9500,0.0706,16097,228000,211903,5600,134400
2025-04-20,INV0011557,DST007,SP020,OUT01650,SN004,48,9500,0.0348,15869,456000,440131,5700,273600
2025-04-04,INV0011558,DST007,SP022,OUT01652,SN014,12,10000,0.0073,876,120000,119124,5900,70800
2025-04-04,INV0011558,DST007,SP022,OUT01652,SN008,24,9500,0.0468,10670,228000,217330,5600,134400
2025-04-05,INV0011559,DST007,SP020,OUT01653,SN012,24,8500,0.069,14076,204000,189924,5000,120000
2025-04-14,INV0011560,DST007,SP021,OUT01654,SN002,48,9000,0.1063,45922,432000,386078,5400,259200
2025-04-20,INV0011561,DST007,SP022,OUT01655,SN005,18,9500,0.0531,9080,171000,161920,5600,100800
2025-04-20,INV0011561,DST007,SP022,OUT01655,PC012,36,6500,0.0576,13478,234000,220522,3800,136800
2025-04-20,INV0011561,DST007,SP022,OUT01655,BV006,24,9500,0.049,11172,228000,216828,5800,139200
2025-04-23,INV0011562,DST007,SP020,OUT01656,SN006,36,10000,0.0659,23724,360000,336276,6000,216000
2025-04-23,INV0011562,DST007,SP020,OUT01656,BV009,24,9000,0.0558,12053,216000,203947,5300,127200
2025-04-29,INV0011563,DST007,SP021,OUT01657,SN003,24,9500,0.0034,775,228000,227225,5600,134400
2025-04-13,INV0011564,DST007,SP022,OUT01658,SN014,36,10000,0.0301,10836,360000,349164,5900,212400
2025-04-13,INV0011564,DST007,SP022,OUT01658,BV015,36,10000,0.0774,27864,360000,332136,6100,219600
2025-04-07,INV0011565,DST007,SP021,OUT01660,BV015,48,10000,0.0323,15504,480000,464496,6100,292800
2025-04-07,INV0011565,DST007,SP021,OUT01660,SN007,30,9500,0.0675,19238,285000,265762,5700,171000
2025-04-10,INV0011566,DST007,SP022,OUT01661,BV013,12,9500,0.0592,6749,114000,107251,5800,69600
2025-04-10,INV0011566,DST007,SP022,OUT01661,SN012,18,8500,0.0554,8476,153000,144524,5000,90000
2025-04-01,INV0011567,DST007,SP020,OUT01662,BV004,30,8000,0.1019,24456,240000,215544,4900,147000
2025-04-01,INV0011567,DST007,SP020,OUT01662,BV009,60,9000,0.0999,53946,540000,486054,5300,318000
2025-04-08,INV0011568,DST007,SP022,OUT01664,SN002,60,9000,0.0984,53136,540000,486864,5400,324000
2025-04-08,INV0011568,DST007,SP022,OUT01664,PC015,24,18500,0.1159,51460,444000,392540,10800,259200
2025-04-24,INV0011569,DST007,SP020,OUT01665,PC008,30,16000,0.0329,15792,480000,464208,9300,279000
2025-04-20,INV0011570,DST007,SP021,OUT01666,PC011,48,6500,0.0438,13666,312000,298334,3700,177600
2025-04-13,INV0011571,DST007,SP022,OUT01667,BV001,36,7500,0.0621,16767,270000,253233,4600,165600
2025-04-13,INV0011571,DST007,SP022,OUT01667,PC001,12,22000,0.0382,10085,264000,253915,13000,156000
2025-04-25,INV0011572,DST007,SP020,OUT01668,SN002,6,9000,0.0099,535,54000,53465,5400,32400
2025-04-25,INV0011572,DST007,SP020,OUT01668,PC001,12,22000,0.0365,9636,264000,254364,13000,156000
2025-04-19,INV0011573,DST007,SP021,OUT01669,PC004,42,24000,0.0845,85176,1008000,922824,14300,600600
2025-04-19,INV0011574,DST007,SP022,OUT01670,SN009,42,11000,0.029,13398,462000,448602,6500,273000
2025-04-05,INV0011575,DST007,SP020,OUT01671,PC007,36,17000,0.0285,17442,612000,594558,9900,356400
2025-04-05,INV0011576,DST007,SP021,OUT01672,BV003,24,8000,0.0373,7162,192000,184838,4900,117600
2025-04-05,INV0011576,DST007,SP021,OUT01672,SN011,24,8500,0.018,3672,204000,200328,5000,120000
2025-04-02,INV0011577,DST007,SP022,OUT01673,SN008,12,9500,0.027,3078,114000,110922,5600,67200
2025-04-01,INV0011578,DST007,SP020,OUT01674,SN002,42,9000,0.0536,20261,378000,357739,5400,226800
2025-04-01,INV0011578,DST007,SP020,OUT01674,PC007,36,17000,0.0356,21787,612000,590213,9900,356400
2025-04-13,INV0011579,DST007,SP021,OUT01675,SN011,36,8500,0.0628,19217,306000,286783,5000,180000
2025-04-13,INV0011579,DST007,SP021,OUT01675,BV012,18,9000,0.0709,11486,162000,150514,5500,99000
2025-04-13,INV0011579,DST007,SP021,OUT01675,SN013,24,8000,0.0313,6010,192000,185990,4700,112800
2025-04-03,INV0011580,DST007,SP022,OUT01676,PC009,12,19000,0.0453,10328,228000,217672,11200,134400
2025-04-03,INV0011580,DST007,SP022,OUT01676,PC014,24,18000,0.0466,20131,432000,411869,10500,252000
2025-04-03,INV0011580,DST007,SP022,OUT01676,SN001,24,9000,0.0003,65,216000,215935,5300,127200
2025-04-07,INV0011581,DST007,SP020,OUT01677,SN011,96,8500,0.1039,84782,816000,731218,5000,480000
2025-04-07,INV0011581,DST007,SP020,OUT01677,BV008,126,10000,0.0934,117684,1260000,1142316,6000,756000
2025-04-07,INV0011581,DST007,SP020,OUT01677,SN004,54,9500,0.1469,75360,513000,437640,5700,307800
2025-04-09,INV0011582,DST007,SP022,OUT01679,SN011,18,8500,0.0289,4422,153000,148578,5000,90000
2025-04-01,INV0011583,DST007,SP020,OUT01680,BV015,24,10000,0.097,23280,240000,216720,6100,146400
2025-04-01,INV0011583,DST007,SP020,OUT01680,BV006,24,9500,0.1174,26767,228000,201233,5800,139200
2025-04-16,INV0011584,DST007,SP021,OUT01681,BV006,18,9500,0.0549,9388,171000,161612,5800,104400
2025-04-16,INV0011584,DST007,SP021,OUT01681,SN002,48,9000,0.0467,20174,432000,411826,5400,259200
2025-04-11,INV0011585,DST007,SP022,OUT01682,PC015,24,18500,0.0168,7459,444000,436541,10800,259200
2025-04-21,INV0011586,DST007,SP020,OUT01683,BV004,30,8000,0.0644,15456,240000,224544,4900,147000
2025-04-21,INV0011586,DST007,SP020,OUT01683,SN009,42,11000,0.0434,20051,462000,441949,6500,273000
2025-04-24,INV0011587,DST007,SP021,OUT01684,PC003,30,23000,0.0772,53268,690000,636732,13700,411000
2025-04-24,INV0011587,DST007,SP021,OUT01684,BV005,24,8500,0.0699,14260,204000,189740,5100,122400
2025-04-04,INV0011588,DST007,SP021,OUT01687,BV002,42,7500,0.1398,44037,315000,270963,4700,197400
2025-04-04,INV0011588,DST007,SP021,OUT01687,SN001,108,9000,0.1437,139676,972000,832324,5300,572400
2025-04-23,INV0011589,DST007,SP022,OUT01688,SN001,12,9000,0.0346,3737,108000,104263,5300,63600
2025-04-10,INV0011590,DST007,SP020,OUT01689,BV015,30,10000,0.0226,6780,300000,293220,6100,183000
2025-04-22,INV0011591,DST007,SP021,OUT01690,PC012,36,6500,0.0414,9688,234000,224312,3800,136800
2025-04-22,INV0011591,DST007,SP021,OUT01690,BV008,12,10000,0.0039,468,120000,119532,6000,72000
2025-04-22,INV0011591,DST007,SP021,OUT01690,PC007,12,17000,0.0054,1102,204000,202898,9900,118800
2025-04-10,INV0011592,DST007,SP022,OUT01691,PC014,42,18000,0.0664,50198,756000,705802,10500,441000
2025-04-10,INV0011592,DST007,SP022,OUT01691,SN003,90,9500,0.1179,100804,855000,754196,5600,504000
2025-04-22,INV0011593,DST007,SP020,OUT01692,PC008,30,16000,0.0472,22656,480000,457344,9300,279000
2025-04-22,INV0011593,DST007,SP020,OUT01692,PC013,24,7000,0.0577,9694,168000,158306,4000,96000
2025-04-24,INV0011594,DST007,SP021,OUT01693,SN011,18,8500,0.0668,10220,153000,142780,5000,90000
2025-04-04,INV0011595,DST007,SP022,OUT01694,PC003,12,23000,0.0362,9991,276000,266009,13700,164400
2025-04-04,INV0011595,DST007,SP022,OUT01694,PC009,18,19000,0.0475,16245,342000,325755,11200,201600
2025-04-06,INV0011596,DST007,SP020,OUT01695,BV004,18,8000,0.0222,3197,144000,140803,4900,88200
2025-04-06,INV0011596,DST007,SP020,OUT01695,BV006,6,9500,0.0391,2229,57000,54771,5800,34800
2025-04-17,INV0011597,DST007,SP021,OUT01696,SN003,30,9500,0.0327,9320,285000,275680,5600,168000
2025-04-20,INV0011598,DST007,SP022,OUT01697,BV001,36,7500,0.0613,16551,270000,253449,4600,165600
2025-04-20,INV0011598,DST007,SP022,OUT01697,BV008,18,10000,0.0603,10854,180000,169146,6000,108000
2025-04-07,INV0011599,DST007,SP020,OUT01698,SN001,150,9000,0.1375,185625,1350000,1164375,5300,795000
2025-04-07,INV0011599,DST007,SP020,OUT01698,SN013,138,8000,0.112,123648,1104000,980352,4700,648600
2025-04-01,INV0011600,DST007,SP021,OUT01699,BV006,30,9500,0.0415,11828,285000,273172,5800,174000
2025-04-01,INV0011600,DST007,SP021,OUT01699,PC012,36,6500,0.0527,12332,234000,221668,3800,136800
2025-04-18,INV0011601,DST007,SP022,OUT01700,PC013,12,7000,0.0282,2369,84000,81631,4000,48000
2025-04-18,INV0011601,DST007,SP022,OUT01700,BV009,24,9000,0.0297,6415,216000,209585,5300,127200
2025-04-28,INV0011602,DST007,SP021,OUT01702,SN009,12,11000,0.0509,6719,132000,125281,6500,78000
2025-04-28,INV0011602,DST007,SP021,OUT01702,BV006,24,9500,0.0376,8573,228000,219427,5800,139200
2025-04-10,INV0011603,DST007,SP022,OUT01703,BV006,6,9500,0.0374,2132,57000,54868,5800,34800
2025-04-01,INV0011604,DST007,SP020,OUT01704,SN010,18,10500,0.0047,888,189000,188112,6300,113400
2025-04-12,INV0011605,DST007,SP022,OUT01706,SN008,24,9500,0.1005,22914,228000,205086,5600,134400
2025-04-12,INV0011605,DST007,SP022,OUT01706,SN014,36,10000,0.0656,23616,360000,336384,5900,212400
2025-04-29,INV0011606,DST007,SP021,OUT01708,BV003,18,8000,0.014,2016,144000,141984,4900,88200
2025-04-28,INV0011607,DST007,SP020,OUT01710,PC015,114,18500,0.1166,245909,2109000,1863091,10800,1231200
2025-04-28,INV0011607,DST007,SP020,OUT01710,SN013,114,8000,0.1327,121022,912000,790978,4700,535800
2025-04-14,INV0011608,DST007,SP021,OUT01711,SN013,18,8000,0.0396,5702,144000,138298,4700,84600
2025-04-14,INV0011608,DST007,SP021,OUT01711,PC014,24,18000,0.0487,21038,432000,410962,10500,252000
2025-04-05,INV0011609,DST007,SP022,OUT01712,BV011,18,9000,0.0111,1798,162000,160202,5500,99000
2025-04-05,INV0011609,DST007,SP022,OUT01712,PC013,18,7000,0.0209,2633,126000,123367,4000,72000
2025-04-08,INV0011610,DST007,SP021,OUT01714,SN009,18,11000,0.0235,4653,198000,193347,6500,117000
2025-04-19,INV0011611,DST007,SP022,OUT01715,PC006,36,15000,0.0749,40446,540000,499554,8700,313200
2025-04-05,INV0011612,DST007,SP020,OUT01716,SN012,6,8500,0.0186,949,51000,50051,5000,30000
2025-04-22,INV0011613,DST007,SP021,OUT01717,SN008,6,9500,0.0039,222,57000,56778,5600,33600
2025-04-03,INV0011614,DST007,SP022,OUT01718,BV009,6,9000,0.0164,886,54000,53114,5300,31800
2025-04-11,INV0011615,DST007,SP020,OUT01719,PC009,30,19000,0.054,30780,570000,539220,11200,336000
2025-04-25,INV0011616,DST007,SP021,OUT01720,BV008,36,10000,0.069,24840,360000,335160,6000,216000
2025-04-25,INV0011616,DST007,SP021,OUT01720,BV010,30,11000,0.039,12870,330000,317130,6700,201000
2025-04-25,INV0011616,DST007,SP021,OUT01720,PC014,54,18000,0.0535,52002,972000,919998,10500,567000
2025-04-18,INV0011617,DST007,SP022,OUT01721,BV006,30,9500,0.0469,13366,285000,271634,5800,174000
2025-04-18,INV0011617,DST007,SP022,OUT01721,BV003,30,8000,0.0515,12360,240000,227640,4900,147000
2025-04-17,INV0011618,DST007,SP020,OUT01722,SN003,24,9500,0.0255,5814,228000,222186,5600,134400
2025-04-17,INV0011618,DST007,SP020,OUT01722,BV003,18,8000,0.0284,4090,144000,139910,4900,88200
2025-04-03,INV0011619,DST007,SP021,OUT01723,BV007,24,10000,0.038,9120,240000,230880,6100,146400
2025-04-03,INV0011620,DST007,SP022,OUT01724,PC015,24,18500,0.0459,20380,444000,423620,10800,259200
2025-04-16,INV0011621,DST007,SP020,OUT01725,BV015,18,10000,0.0674,12132,180000,167868,6100,109800
2025-04-19,INV0011622,DST007,SP021,OUT01726,BV002,36,7500,0.0542,14634,270000,255366,4700,169200
2025-04-19,INV0011622,DST007,SP021,OUT01726,PC011,18,6500,0.0629,7359,117000,109641,3700,66600
2025-04-22,INV0011623,DST007,SP022,OUT01727,SN008,18,9500,0.0423,7233,171000,163767,5600,100800
2025-04-22,INV0011623,DST007,SP022,OUT01727,SN014,36,10000,0.0761,27396,360000,332604,5900,212400
2025-04-29,INV0011624,DST007,SP021,OUT01729,SN003,24,9500,0.0342,7798,228000,220202,5600,134400
2025-04-29,INV0011624,DST007,SP021,OUT01729,SN004,18,9500,0.0002,34,171000,170966,5700,102600
2025-04-06,INV0011625,DST007,SP022,OUT01730,PC014,12,18000,0.0663,14321,216000,201679,10500,126000
2025-04-19,INV0011626,DST007,SP021,OUT01732,SN013,162,8000,0.1472,190771,1296000,1105229,4700,761400
2025-04-30,INV0011627,DST007,SP022,OUT01733,BV006,18,9500,0.0698,11936,171000,159064,5800,104400
2025-04-30,INV0011627,DST007,SP022,OUT01733,BV002,24,7500,0.0373,6714,180000,173286,4700,112800
2025-04-03,INV0011628,DST007,SP020,OUT01734,SN012,12,8500,0.0071,724,102000,101276,5000,60000
2025-04-03,INV0011628,DST007,SP020,OUT01734,BV014,12,10000,0.0326,3912,120000,116088,6000,72000
2025-04-03,INV0011628,DST007,SP020,OUT01734,SN011,12,8500,0.0459,4682,102000,97318,5000,60000
2025-04-13,INV0011629,DST007,SP021,OUT01735,BV003,162,8000,0.1396,180922,1296000,1115078,4900,793800
2025-04-16,INV0011630,DST007,SP022,OUT01736,PC001,198,22000,0.0882,384199,4356000,3971801,13000,2574000
2025-04-16,INV0011630,DST007,SP022,OUT01736,BV009,84,9000,0.0936,70762,756000,685238,5300,445200
2025-04-16,INV0011630,DST007,SP022,OUT01736,BV007,96,10000,0.0833,79968,960000,880032,6100,585600
2025-04-01,INV0011631,DST007,SP020,OUT01737,BV013,42,9500,0.0158,6304,399000,392696,5800,243600
2025-04-01,INV0011631,DST007,SP020,OUT01737,BV001,30,7500,0.0425,9562,225000,215438,4600,138000
2025-04-01,INV0011631,DST007,SP020,OUT01737,SN009,36,11000,0.0415,16434,396000,379566,6500,234000
2025-04-01,INV0011632,DST007,SP021,OUT01738,SN011,24,8500,0.0317,6467,204000,197533,5000,120000
2025-04-23,INV0011633,DST007,SP022,OUT01739,SN008,18,9500,0.0478,8174,171000,162826,5600,100800
2025-04-23,INV0011633,DST007,SP022,OUT01739,BV011,12,9000,0.0441,4763,108000,103237,5500,66000
2025-04-23,INV0011633,DST007,SP022,OUT01739,BV001,24,7500,0.0232,4176,180000,175824,4600,110400
2025-04-06,INV0011634,DST007,SP020,OUT01740,SN001,6,9000,0.0066,356,54000,53644,5300,31800
2025-04-06,INV0011634,DST007,SP020,OUT01740,SN002,30,9000,0.0056,1512,270000,268488,5400,162000
2025-04-26,INV0011635,DST007,SP021,OUT01741,PC005,12,25000,0.043,12900,300000,287100,14800,177600
2025-04-26,INV0011635,DST007,SP021,OUT01741,PC008,24,16000,0.0794,30490,384000,353510,9300,223200
2025-04-26,INV0011635,DST007,SP021,OUT01741,PC011,6,6500,0.0548,2137,39000,36863,3700,22200
2025-04-09,INV0011636,DST007,SP022,OUT01742,BV014,30,10000,0.0197,5910,300000,294090,6000,180000
2025-04-24,INV0011637,DST007,SP020,OUT01743,SN004,24,9500,0.0547,12472,228000,215528,5700,136800
2025-04-17,INV0011638,DST007,SP021,OUT01744,PC013,42,7000,0.0394,11584,294000,282416,4000,168000
2025-04-17,INV0011638,DST007,SP021,OUT01744,BV010,42,11000,0.0474,21899,462000,440101,6700,281400
2025-04-17,INV0011638,DST007,SP021,OUT01744,BV008,18,10000,0.0234,4212,180000,175788,6000,108000
2025-04-11,INV0011639,DST007,SP022,OUT01745,PC012,108,6500,0.1377,96665,702000,605335,3800,410400
2025-04-29,INV0011640,DST007,SP020,OUT01746,BV014,18,10000,0.0076,1368,180000,178632,6000,108000
2025-04-29,INV0011640,DST007,SP020,OUT01746,SN006,18,10000,0.0025,450,180000,179550,6000,108000
2025-04-11,INV0011641,DST007,SP021,OUT01747,PC004,12,24000,0.0766,22061,288000,265939,14300,171600
2025-04-06,INV0011642,DST007,SP022,OUT01748,SN003,42,9500,0.0693,27651,399000,371349,5600,235200
2025-04-10,INV0011643,DST007,SP020,OUT01749,SN001,18,9000,0.0595,9639,162000,152361,5300,95400
2025-04-01,INV0011644,DST007,SP021,OUT01750,SN002,6,9000,0.0496,2678,54000,51322,5400,32400
2025-04-01,INV0011644,DST007,SP021,OUT01750,BV007,18,10000,0.0411,7398,180000,172602,6100,109800
2025-04-17,INV0011645,DST007,SP022,OUT01751,SN007,18,9500,0.049,8379,171000,162621,5700,102600
2025-04-17,INV0011645,DST007,SP022,OUT01751,PC003,36,23000,0.0549,45457,828000,782543,13700,493200
2025-04-17,INV0011645,DST007,SP022,OUT01751,BV011,12,9000,0.0447,4828,108000,103172,5500,66000
2025-04-07,INV0011646,DST007,SP020,OUT01752,PC007,6,17000,0.0701,7150,102000,94850,9900,59400
2025-04-07,INV0011646,DST007,SP020,OUT01752,PC015,24,18500,0.0706,31346,444000,412654,10800,259200
2025-04-07,INV0011646,DST007,SP020,OUT01752,PC006,12,15000,0.0693,12474,180000,167526,8700,104400
2025-04-02,INV0011647,DST007,SP021,OUT01753,SN013,42,8000,0.0393,13205,336000,322795,4700,197400
2025-04-02,INV0011647,DST007,SP021,OUT01753,SN002,30,9000,0.0456,12312,270000,257688,5400,162000
2025-04-13,INV0011648,DST007,SP022,OUT01754,BV002,30,7500,0.0497,11182,225000,213818,4700,141000
2025-04-25,INV0011649,DST007,SP020,OUT01755,PC011,18,6500,0.0357,4177,117000,112823,3700,66600
2025-04-28,INV0011650,DST007,SP021,OUT01756,BV007,150,10000,0.0984,147600,1500000,1352400,6100,915000
2025-04-07,INV0011651,DST007,SP022,OUT01757,SN006,24,10000,0.0098,2352,240000,237648,6000,144000
2025-04-07,INV0011651,DST007,SP022,OUT01757,PC008,24,16000,0.0036,1382,384000,382618,9300,223200
2025-04-07,INV0011651,DST007,SP022,OUT01757,SN005,18,9500,0.0108,1847,171000,169153,5600,100800
2025-04-03,INV0011652,DST007,SP020,OUT01758,PC002,6,22000,0.0403,5320,132000,126680,13200,79200
2025-04-06,INV0011653,DST007,SP021,OUT01759,BV001,60,7500,0.0453,20385,450000,429615,4600,276000
2025-04-06,INV0011653,DST007,SP021,OUT01759,BV004,30,8000,0.0544,13056,240000,226944,4900,147000
2025-04-06,INV0011653,DST007,SP021,OUT01759,BV006,24,9500,0.0588,13406,228000,214594,5800,139200
2025-04-06,INV0011654,DST007,SP022,OUT01760,SN008,12,9500,0.0038,433,114000,113567,5600,67200
2025-04-18,INV0011655,DST007,SP020,OUT01761,BV002,18,7500,0.0412,5562,135000,129438,4700,84600
2025-04-18,INV0011655,DST007,SP020,OUT01761,PC010,24,22000,0.0657,34690,528000,493310,13000,312000
2025-04-18,INV0011655,DST007,SP020,OUT01761,PC011,30,6500,0.0574,11193,195000,183807,3700,111000
2025-04-09,INV0011656,DST007,SP020,OUT01764,PC011,12,6500,0.02,1560,78000,76440,3700,44400
2025-04-29,INV0011657,DST007,SP021,OUT01765,SN007,30,9500,0.0284,8094,285000,276906,5700,171000
2025-04-24,INV0011658,DST007,SP022,OUT01766,BV014,30,10000,0.0592,17760,300000,282240,6000,180000
2025-04-24,INV0011658,DST007,SP022,OUT01766,SN009,12,11000,0.0609,8039,132000,123961,6500,78000
2025-04-06,INV0011659,DST007,SP020,OUT01767,PC006,36,15000,0.0237,12798,540000,527202,8700,313200
2025-04-20,INV0011660,DST007,SP021,OUT01768,BV013,30,9500,0.0302,8607,285000,276393,5800,174000
2025-04-20,INV0011660,DST007,SP021,OUT01768,SN011,36,8500,0.0281,8599,306000,297401,5000,180000
2025-04-05,INV0011661,DST007,SP022,OUT01769,BV004,24,8000,0.0697,13382,192000,178618,4900,117600
2025-04-13,INV0011662,DST007,SP020,OUT01770,SN007,36,9500,0.0698,23872,342000,318128,5700,205200
2025-04-13,INV0011662,DST007,SP020,OUT01770,PC002,48,22000,0.0516,54490,1056000,1001510,13200,633600
2025-04-13,INV0011662,DST007,SP020,OUT01770,SN012,24,8500,0.068,13872,204000,190128,5000,120000
2025-04-07,INV0011663,DST007,SP021,OUT01771,BV004,18,8000,0.0073,1051,144000,142949,4900,88200
2025-04-07,INV0011663,DST007,SP021,OUT01771,SN005,12,9500,0.0493,5620,114000,108380,5600,67200
2025-04-18,INV0011664,DST007,SP022,OUT01772,BV005,84,8500,0.091,64974,714000,649026,5100,428400
2025-04-18,INV0011664,DST007,SP022,OUT01772,SN012,222,8500,0.1179,222477,1887000,1664523,5000,1110000
2025-04-13,INV0011665,DST007,SP020,OUT01773,SN009,120,11000,0.1004,132528,1320000,1187472,6500,780000
2025-04-14,INV0011666,DST007,SP022,OUT01775,SN013,48,8000,0.0201,7718,384000,376282,4700,225600
