Date,InvoiceID,DistributorID,SalespersonID,OutletID,ProductID,Quantity,UnitPrice,DiscountPct,DiscountAmount,GrossSales,NetSales,UnitCOGS,TotalCOGS
2026-04-21,INV0050873,DST004,SP015,OUT00886,PC012,12,6500,0.0024,187,78000,77813,3800,45600
2026-04-08,INV0050874,DST004,SP012,OUT00887,BV011,42,9000,0.063,23814,378000,354186,5500,231000
2026-04-08,INV0050874,DST004,SP012,OUT00887,SN003,30,9500,0.0553,15760,285000,269240,5600,168000
2026-04-24,INV0050875,DST004,SP013,OUT00888,BV001,6,7500,0.0066,297,45000,44703,4600,27600
2026-04-24,INV0050875,DST004,SP013,OUT00888,SN002,24,9000,0.0339,7322,216000,208678,5400,129600
2026-04-08,INV0050876,DST004,SP014,OUT00889,PC001,12,22000,0.0058,1531,264000,262469,13000,156000
2026-04-08,INV0050876,DST004,SP014,OUT00889,BV010,18,11000,0.0465,9207,198000,188793,6700,120600
2026-04-07,INV0050877,DST004,SP015,OUT00890,PC015,6,18500,0.0399,4429,111000,106571,10800,64800
2026-04-07,INV0050877,DST004,SP015,OUT00890,PC012,24,6500,0.027,4212,156000,151788,3800,91200
2026-04-05,INV0050878,DST004,SP012,OUT00891,BV002,12,7500,0.0437,3933,90000,86067,4700,56400
2026-04-05,INV0050878,DST004,SP012,OUT00891,BV008,12,10000,0.0473,5676,120000,114324,6000,72000
2026-04-27,INV0050879,DST004,SP013,OUT00892,SN012,6,8500,0.0439,2239,51000,48761,5000,30000
2026-04-19,INV0050880,DST004,SP014,OUT00893,BV007,24,10000,0.0602,14448,240000,225552,6100,146400
2026-04-13,INV0050881,DST004,SP015,OUT00894,SN007,66,9500,0.0767,48091,627000,578909,5700,376200
2026-04-13,INV0050881,DST004,SP015,OUT00894,PC004,30,24000,0.1109,79848,720000,640152,14300,429000
2026-04-10,INV0050882,DST004,SP014,OUT00897,SN013,12,8000,0.0264,2534,96000,93466,4700,56400
2026-04-29,INV0050883,DST004,SP015,OUT00898,BV001,12,7500,0.0614,5526,90000,84474,4600,55200
2026-04-15,INV0050884,DST004,SP012,OUT00899,BV002,6,7500,0.0358,1611,45000,43389,4700,28200
2026-04-15,INV0050884,DST004,SP012,OUT00899,BV009,24,9000,0.0103,2225,216000,213775,5300,127200
2026-04-15,INV0050884,DST004,SP012,OUT00899,SN006,12,10000,0.0377,4524,120000,115476,6000,72000
2026-04-11,INV0050885,DST004,SP013,OUT00900,SN006,78,10000,0.1248,97344,780000,682656,6000,468000
2026-04-11,INV0050885,DST004,SP013,OUT00900,BV015,144,10000,0.102,146880,1440000,1293120,6100,878400
2026-04-12,INV0050886,DST004,SP014,OUT00901,PC006,30,15000,0.0037,1665,450000,448335,8700,261000
2026-04-24,INV0050887,DST004,SP015,OUT00902,BV001,24,7500,0.0407,7326,180000,172674,4600,110400
2026-04-25,INV0050888,DST004,SP012,OUT00903,SN003,6,9500,0.0201,1146,57000,55854,5600,33600
2026-04-28,INV0050889,DST004,SP013,OUT00904,PC012,24,6500,0.0167,2605,156000,153395,3800,91200
2026-04-28,INV0050889,DST004,SP013,OUT00904,PC009,24,19000,0.0076,3466,456000,452534,11200,268800
2026-04-10,INV0050890,DST004,SP015,OUT00906,SN002,30,9000,0.0745,20115,270000,249885,5400,162000
2026-04-10,INV0050890,DST004,SP015,OUT00906,SN008,42,9500,0.063,25137,399000,373863,5600,235200
2026-04-29,INV0050891,DST004,SP013,OUT00908,BV009,36,9000,0.0718,23263,324000,300737,5300,190800
2026-04-29,INV0050891,DST004,SP013,OUT00908,BV014,24,10000,0.059,14160,240000,225840,6000,144000
2026-04-07,INV0050892,DST004,SP014,OUT00909,BV005,18,8500,0.0413,6319,153000,146681,5100,91800
2026-04-12,INV0050893,DST004,SP012,OUT00911,PC001,12,22000,0.0387,10217,264000,253783,13000,156000
2026-04-05,INV0050894,DST004,SP013,OUT00912,BV002,36,7500,0.0567,15309,270000,254691,4700,169200
2026-04-05,INV0050894,DST004,SP013,OUT00912,BV005,18,8500,0.0309,4728,153000,148272,5100,91800
2026-04-05,INV0050894,DST004,SP013,OUT00912,SN003,54,9500,0.0665,34114,513000,478886,5600,302400
2026-04-15,INV0050895,DST004,SP014,OUT00913,PC006,30,15000,0.042,18900,450000,431100,8700,261000
2026-04-19,INV0050896,DST004,SP015,OUT00914,BV005,132,8500,0.1224,137333,1122000,984667,5100,673200
2026-04-01,INV0050897,DST004,SP012,OUT00915,BV001,18,7500,0.0198,2673,135000,132327,4600,82800
2026-04-11,INV0050898,DST004,SP013,OUT00916,SN010,30,10500,0.0167,5260,315000,309740,6300,189000
2026-04-11,INV0050898,DST004,SP013,OUT00916,SN013,12,8000,0.0218,2093,96000,93907,4700,56400
2026-04-19,INV0050899,DST004,SP014,OUT00917,BV001,12,7500,0.0114,1026,90000,88974,4600,55200
2026-04-19,INV0050899,DST004,SP014,OUT00917,PC001,12,22000,0.0281,7418,264000,256582,13000,156000
2026-04-23,INV0050900,DST004,SP012,OUT00919,BV007,42,10000,0.0958,40236,420000,379764,6100,256200
2026-04-23,INV0050900,DST004,SP012,OUT00919,PC014,42,18000,0.0901,68116,756000,687884,10500,441000
2026-04-03,INV0050901,DST004,SP013,OUT00920,BV008,6,10000,0.0033,198,60000,59802,6000,36000
2026-04-03,INV0050901,DST004,SP013,OUT00920,BV002,6,7500,0.0453,2038,45000,42962,4700,28200
2026-04-12,INV0050902,DST004,SP015,OUT00922,SN015,18,10500,0.0438,8278,189000,180722,6300,113400
2026-04-12,INV0050902,DST004,SP015,OUT00922,PC014,30,18000,0.0176,9504,540000,530496,10500,315000
2026-04-12,INV0050902,DST004,SP015,OUT00922,BV007,24,10000,0.0315,7560,240000,232440,6100,146400
2026-04-23,INV0050903,DST004,SP012,OUT00923,PC007,12,17000,0.0253,5161,204000,198839,9900,118800
2026-04-23,INV0050903,DST004,SP012,OUT00923,SN007,24,9500,0.0038,866,228000,227134,5700,136800
2026-04-23,INV0050903,DST004,SP012,OUT00923,SN009,12,11000,0.0453,5980,132000,126020,6500,78000
2026-04-26,INV0050904,DST004,SP014,OUT00925,SN012,18,8500,0.032,4896,153000,148104,5000,90000
2026-04-26,INV0050904,DST004,SP014,OUT00925,BV011,18,9000,0.0222,3596,162000,158404,5500,99000
2026-04-19,INV0050905,DST004,SP015,OUT00926,BV002,30,7500,0.0344,7740,225000,217260,4700,141000
2026-04-20,INV0050906,DST004,SP013,OUT00928,SN012,12,8500,0.0464,4733,102000,97267,5000,60000
2026-04-20,INV0050906,DST004,SP013,OUT00928,SN003,30,9500,0.0482,13737,285000,271263,5600,168000
2026-04-13,INV0050907,DST004,SP014,OUT00929,BV004,18,8000,0.0209,3010,144000,140990,4900,88200
2026-04-13,INV0050907,DST004,SP014,OUT00929,SN003,12,9500,0.0413,4708,114000,109292,5600,67200
2026-04-17,INV0050908,DST004,SP015,OUT00930,SN003,30,9500,0.0549,15646,285000,269354,5600,168000
2026-04-04,INV0050909,DST004,SP012,OUT00931,PC001,30,22000,0.0741,48906,660000,611094,13000,390000
2026-04-16,INV0050910,DST004,SP013,OUT00932,SN014,168,10000,0.0871,146328,1680000,1533672,5900,991200
2026-04-16,INV0050910,DST004,SP013,OUT00932,SN011,180,8500,0.0883,135099,1530000,1394901,5000,900000
2026-04-01,INV0050911,DST004,SP014,OUT00933,SN012,36,8500,0.0703,21512,306000,284488,5000,180000
2026-04-01,INV0050911,DST004,SP014,OUT00933,BV001,48,7500,0.06,21600,360000,338400,4600,220800
2026-04-08,INV0050912,DST004,SP015,OUT00934,PC006,138,15000,0.1105,228735,2070000,1841265,8700,1200600
2026-04-08,INV0050912,DST004,SP015,OUT00934,BV013,48,9500,0.0896,40858,456000,415142,5800,278400
2026-04-06,INV0050913,DST004,SP012,OUT00935,SN008,6,9500,0.0217,1237,57000,55763,5600,33600
2026-04-14,INV0050914,DST004,SP013,OUT00936,SN011,6,8500,0.0275,1402,51000,49598,5000,30000
2026-04-14,INV0050914,DST004,SP013,OUT00936,SN005,12,9500,0.0472,5381,114000,108619,5600,67200
2026-04-30,INV0050915,DST004,SP014,OUT00937,BV005,6,8500,0.0265,1352,51000,49648,5100,30600
2026-04-30,INV0050915,DST004,SP014,OUT00937,PC008,6,16000,0.0076,730,96000,95270,9300,55800
2026-04-02,INV0050916,DST004,SP015,OUT00938,BV008,30,10000,0.0762,22860,300000,277140,6000,180000
2026-04-09,INV0050917,DST004,SP012,OUT00939,BV004,24,8000,0.042,8064,192000,183936,4900,117600
2026-04-09,INV0050917,DST004,SP012,OUT00939,BV003,18,8000,0.03,4320,144000,139680,4900,88200
2026-04-11,INV0050918,DST004,SP013,OUT00940,PC014,12,18000,0.0416,8986,216000,207014,10500,126000
2026-04-11,INV0050918,DST004,SP013,OUT00940,SN002,24,9000,0.0138,2981,216000,213019,5400,129600
2026-04-19,INV0050919,DST004,SP015,OUT00942,PC008,108,16000,0.0948,163814,1728000,1564186,9300,1004400
2026-04-30,INV0050920,DST004,SP012,OUT00943,BV002,18,7500,0.0002,27,135000,134973,4700,84600
2026-04-04,INV0050921,DST004,SP013,OUT00944,BV014,36,10000,0.0701,25236,360000,334764,6000,216000
2026-04-04,INV0050921,DST004,SP013,OUT00944,BV005,36,8500,0.0574,17564,306000,288436,5100,183600
2026-04-17,INV0050922,DST004,SP015,OUT00946,BV008,24,10000,0.0052,1248,240000,238752,6000,144000
2026-04-17,INV0050922,DST004,SP015,OUT00946,SN003,18,9500,0.0275,4702,171000,166298,5600,100800
2026-04-14,INV0050923,DST004,SP012,OUT00947,SN010,12,10500,0.0208,2621,126000,123379,6300,75600
2026-04-14,INV0050923,DST004,SP012,OUT00947,SN005,18,9500,0.0041,701,171000,170299,5600,100800
2026-04-14,INV0050923,DST004,SP012,OUT00947,BV006,24,9500,0.0056,1277,228000,226723,5800,139200
2026-04-25,INV0050924,DST004,SP014,OUT00949,SN005,36,9500,0.0266,9097,342000,332903,5600,201600
2026-04-10,INV0050925,DST004,SP015,OUT00950,SN003,6,9500,0.0215,1226,57000,55774,5600,33600
2026-04-10,INV0050925,DST004,SP015,OUT00950,PC007,24,17000,0.0492,20074,408000,387926,9900,237600
2026-04-29,INV0050926,DST004,SP012,OUT00951,PC007,36,17000,0.0632,38678,612000,573322,9900,356400
2026-04-16,INV0050927,DST004,SP014,OUT00953,SN006,36,10000,0.0795,28620,360000,331380,6000,216000
2026-04-12,INV0050928,DST004,SP015,OUT00954,SN006,24,10000,0.0299,7176,240000,232824,6000,144000
2026-04-18,INV0050929,DST004,SP012,OUT00955,PC012,18,6500,0.0225,2632,117000,114368,3800,68400
2026-04-18,INV0050929,DST004,SP012,OUT00955,PC006,18,15000,0.0054,1458,270000,268542,8700,156600
2026-04-16,INV0050930,DST004,SP013,OUT00956,PC014,18,18000,0.0458,14839,324000,309161,10500,189000
2026-04-16,INV0050930,DST004,SP013,OUT00956,PC003,12,23000,0.0744,20534,276000,255466,13700,164400
2026-04-27,INV0050931,DST004,SP015,OUT00958,SN009,12,11000,0.0268,3538,132000,128462,6500,78000
2026-04-27,INV0050931,DST004,SP015,OUT00958,SN003,12,9500,0.0512,5837,114000,108163,5600,67200
2026-04-13,INV0050932,DST004,SP012,OUT00959,PC001,24,22000,0.0329,17371,528000,510629,13000,312000
2026-04-13,INV0050932,DST004,SP012,OUT00959,PC014,36,18000,0.054,34992,648000,613008,10500,378000
2026-04-01,INV0050933,DST004,SP013,OUT00960,PC002,24,22000,0.1182,62410,528000,465590,13200,316800
2026-04-29,INV0050934,DST004,SP014,OUT00961,SN002,24,9000,0.0093,2009,216000,213991,5400,129600
2026-04-29,INV0050934,DST004,SP014,OUT00961,SN004,24,9500,0.0248,5654,228000,222346,5700,136800
2026-04-10,INV0050935,DST004,SP015,OUT00962,BV001,12,7500,0.0109,981,90000,89019,4600,55200
2026-04-10,INV0050935,DST004,SP015,OUT00962,BV013,24,9500,0.0308,7022,228000,220978,5800,139200
2026-04-23,INV0050936,DST004,SP012,OUT00963,SN008,48,9500,0.0352,16051,456000,439949,5600,268800
2026-04-12,INV0050937,DST004,SP013,OUT00964,BV006,24,9500,0.0204,4651,228000,223349,5800,139200
2026-04-12,INV0050937,DST004,SP013,OUT00964,BV011,36,9000,0.0574,18598,324000,305402,5500,198000
2026-04-06,INV0050938,DST004,SP014,OUT00965,SN013,36,8000,0.0354,10195,288000,277805,4700,169200
2026-04-06,INV0050938,DST004,SP014,OUT00965,SN006,12,10000,0.0306,3672,120000,116328,6000,72000
2026-04-06,INV0050939,DST004,SP015,OUT00966,PC009,24,19000,0.0014,638,456000,455362,11200,268800
2026-04-11,INV0050940,DST004,SP012,OUT00967,BV014,6,10000,0.048,2880,60000,57120,6000,36000
2026-04-11,INV0050940,DST004,SP012,OUT00967,SN015,18,10500,0.0112,2117,189000,186883,6300,113400
2026-04-17,INV0050941,DST004,SP013,OUT00968,SN010,18,10500,0.0639,12077,189000,176923,6300,113400
2026-04-17,INV0050941,DST004,SP013,OUT00968,SN003,12,9500,0.0671,7649,114000,106351,5600,67200
2026-04-07,INV0050942,DST004,SP014,OUT00969,BV002,144,7500,0.0829,89532,1080000,990468,4700,676800
2026-04-21,INV0050943,DST004,SP015,OUT00970,SN009,72,11000,0.1204,95357,792000,696643,6500,468000
2026-04-20,INV0050944,DST004,SP012,OUT00971,BV002,156,7500,0.0967,113139,1170000,1056861,4700,733200
2026-04-20,INV0050944,DST004,SP012,OUT00971,SN010,168,10500,0.1097,193511,1764000,1570489,6300,1058400
2026-04-04,INV0050945,DST004,SP014,OUT00973,SN011,18,8500,0.0678,10373,153000,142627,5000,90000
2026-04-25,INV0050946,DST004,SP015,OUT00974,PC006,12,15000,0.0454,8172,180000,171828,8700,104400
2026-04-23,INV0050947,DST004,SP013,OUT00976,PC004,18,24000,0.048,20736,432000,411264,14300,257400
2026-04-10,INV0050948,DST004,SP014,OUT00977,SN014,144,10000,0.1455,209520,1440000,1230480,5900,849600
2026-04-05,INV0050949,DST004,SP015,OUT00978,SN007,12,9500,0.0261,2975,114000,111025,5700,68400
2026-04-05,INV0050949,DST004,SP015,OUT00978,BV011,24,9000,0.0302,6523,216000,209477,5500,132000
2026-04-07,INV0050950,DST004,SP012,OUT00979,BV011,30,9000,0.0209,5643,270000,264357,5500,165000
2026-04-28,INV0050951,DST004,SP014,OUT00981,PC007,108,17000,0.1171,214996,1836000,1621004,9900,1069200
2026-04-28,INV0050951,DST004,SP014,OUT00981,BV011,162,9000,0.114,166212,1458000,1291788,5500,891000
2026-04-06,INV0050952,DST004,SP015,OUT00982,SN015,12,10500,0.017,2142,126000,123858,6300,75600
2026-04-09,INV0050953,DST004,SP012,OUT00983,BV008,18,10000,0.0156,2808,180000,177192,6000,108000
2026-04-01,INV0050954,DST004,SP014,OUT00985,BV013,18,9500,0.0207,3540,171000,167460,5800,104400
2026-04-17,INV0050955,DST004,SP015,OUT00986,PC004,12,24000,0.0384,11059,288000,276941,14300,171600
2026-04-22,INV0050956,DST004,SP012,OUT00987,PC001,12,22000,0.0751,19826,264000,244174,13000,156000
2026-04-22,INV0050956,DST004,SP012,OUT00987,PC007,24,17000,0.0432,17626,408000,390374,9900,237600
2026-04-17,INV0050957,DST004,SP013,OUT00988,BV003,6,8000,0.014,672,48000,47328,4900,29400
2026-04-17,INV0050957,DST004,SP013,OUT00988,SN001,12,9000,0.0358,3866,108000,104134,5300,63600
2026-04-02,INV0050958,DST004,SP014,OUT00989,SN003,36,9500,0.0542,18536,342000,323464,5600,201600
2026-04-02,INV0050958,DST004,SP014,OUT00989,PC015,12,18500,0.0346,7681,222000,214319,10800,129600
2026-04-06,INV0050959,DST004,SP012,OUT00991,PC008,12,16000,0.009,1728,192000,190272,9300,111600
2026-04-14,INV0050960,DST004,SP013,OUT00992,SN011,24,8500,0.0128,2611,204000,201389,5000,120000
2026-04-14,INV0050960,DST004,SP013,OUT00992,BV012,24,9000,0.0372,8035,216000,207965,5500,132000
2026-04-14,INV0050960,DST004,SP013,OUT00992,SN014,30,10000,0.0068,2040,300000,297960,5900,177000
2026-04-14,INV0050961,DST004,SP015,OUT00994,PC001,120,22000,0.0989,261096,2640000,2378904,13000,1560000
2026-04-14,INV0050961,DST004,SP015,OUT00994,PC012,72,6500,0.1127,52744,468000,415256,3800,273600
2026-04-14,INV0050961,DST004,SP015,OUT00994,BV003,84,8000,0.1079,72509,672000,599491,4900,411600
2026-04-12,INV0050962,DST004,SP012,OUT00995,SN006,24,10000,0.0169,4056,240000,235944,6000,144000
2026-04-12,INV0050963,DST004,SP013,OUT00996,PC004,12,24000,0.0102,2938,288000,285062,14300,171600
2026-04-09,INV0050964,DST004,SP015,OUT00998,SN001,162,9000,0.1377,200767,1458000,1257233,5300,858600
2026-04-10,INV0050965,DST004,SP012,OUT00999,PC010,30,22000,0.0629,41514,660000,618486,13000,390000
2026-04-10,INV0050965,DST004,SP012,OUT00999,SN003,24,9500,0.0456,10397,228000,217603,5600,134400
2026-04-10,INV0050966,DST004,SP014,OUT01001,BV001,12,7500,0.0349,3141,90000,86859,4600,55200
2026-04-10,INV0050966,DST004,SP014,OUT01001,SN006,24,10000,0.0331,7944,240000,232056,6000,144000
2026-04-10,INV0050967,DST004,SP015,OUT01002,SN004,30,9500,0.0195,5558,285000,279442,5700,171000
2026-04-15,INV0050968,DST004,SP012,OUT01003,PC002,12,22000,0.0646,17054,264000,246946,13200,158400
2026-04-15,INV0050968,DST004,SP012,OUT01003,BV008,30,10000,0.044,13200,300000,286800,6000,180000
2026-04-17,INV0050969,DST004,SP013,OUT01004,SN003,30,9500,0.0754,21489,285000,263511,5600,168000
2026-04-02,INV0050970,DST004,SP015,OUT01006,SN015,114,10500,0.1095,131072,1197000,1065928,6300,718200
2026-04-02,INV0050970,DST004,SP015,OUT01006,BV001,48,7500,0.1163,41868,360000,318132,4600,220800
2026-04-26,INV0050971,DST004,SP012,OUT01007,BV005,42,8500,0.0772,27560,357000,329440,5100,214200
2026-04-29,INV0050972,DST004,SP013,OUT01008,PC006,6,15000,0.0346,3114,90000,86886,8700,52200
2026-04-03,INV0050973,DST004,SP014,OUT01009,SN001,24,9000,0.0726,15682,216000,200318,5300,127200
2026-04-03,INV0050973,DST004,SP014,OUT01009,PC003,36,23000,0.044,36432,828000,791568,13700,493200
2026-04-04,INV0050974,DST004,SP015,OUT01010,PC012,6,6500,0.0104,406,39000,38594,3800,22800
2026-04-04,INV0050974,DST004,SP015,OUT01010,SN006,12,10000,0.021,2520,120000,117480,6000,72000
2026-04-17,INV0050975,DST004,SP013,OUT01012,SN004,186,9500,0.0821,145071,1767000,1621929,5700,1060200
2026-04-17,INV0050975,DST004,SP013,OUT01012,BV003,132,8000,0.1074,113414,1056000,942586,4900,646800
2026-04-22,INV0050976,DST004,SP014,OUT01013,PC014,156,18000,0.1296,363917,2808000,2444083,10500,1638000
2026-04-05,INV0050977,DST004,SP015,OUT01014,BV004,48,8000,0.1299,49882,384000,334118,4900,235200
2026-04-05,INV0050977,DST004,SP015,OUT01014,BV008,108,10000,0.1168,126144,1080000,953856,6000,648000
2026-04-02,INV0050978,DST004,SP012,OUT01015,PC007,30,17000,0.0218,11118,510000,498882,9900,297000
2026-04-30,INV0050979,DST004,SP013,OUT01016,SN012,102,8500,0.0905,78464,867000,788536,5000,510000
2026-04-22,INV0050980,DST004,SP014,OUT01017,BV006,42,9500,0.0698,27850,399000,371150,5800,243600
2026-04-22,INV0050980,DST004,SP014,OUT01017,SN014,18,10000,0.068,12240,180000,167760,5900,106200
2026-04-22,INV0050980,DST004,SP014,OUT01017,BV001,18,7500,0.0782,10557,135000,124443,4600,82800
2026-04-21,INV0050981,DST004,SP015,OUT01018,SN006,12,10000,0.021,2520,120000,117480,6000,72000
2026-04-21,INV0050981,DST004,SP015,OUT01018,SN014,12,10000,0.0036,432,120000,119568,5900,70800
2026-04-20,INV0050982,DST004,SP012,OUT01019,BV007,18,10000,0.017,3060,180000,176940,6100,109800
2026-04-30,INV0050983,DST004,SP013,OUT01020,BV012,12,9000,0.0623,6728,108000,101272,5500,66000
2026-04-30,INV0050983,DST004,SP013,OUT01020,PC008,12,16000,0.0448,8602,192000,183398,9300,111600
2026-04-29,INV0050984,DST004,SP014,OUT01021,SN014,12,10000,0.0776,9312,120000,110688,5900,70800
2026-04-05,INV0050985,DST004,SP015,OUT01022,BV002,18,7500,0.0154,2079,135000,132921,4700,84600
2026-04-05,INV0050985,DST004,SP015,OUT01022,BV003,12,8000,0.0473,4541,96000,91459,4900,58800
2026-04-11,INV0050986,DST004,SP012,OUT01023,PC013,18,7000,0.0272,3427,126000,122573,4000,72000
2026-04-06,INV0050987,DST004,SP013,OUT01024,BV009,30,9000,0.0125,3375,270000,266625,5300,159000
2026-04-29,INV0050988,DST004,SP015,OUT01026,SN002,18,9000,0.0459,7436,162000,154564,5400,97200
2026-04-29,INV0050988,DST004,SP015,OUT01026,BV002,12,7500,0.0282,2538,90000,87462,4700,56400
2026-04-05,INV0050989,DST004,SP012,OUT01027,SN004,12,9500,0.0148,1687,114000,112313,5700,68400
2026-04-06,INV0050990,DST004,SP013,OUT01028,BV015,12,10000,0.0055,660,120000,119340,6100,73200
2026-04-06,INV0050991,DST004,SP014,OUT01029,SN002,18,9000,0.031,5022,162000,156978,5400,97200
2026-04-06,INV0050991,DST004,SP014,OUT01029,SN001,30,9000,0.0601,16227,270000,253773,5300,159000
2026-04-15,INV0050992,DST004,SP015,OUT01030,PC007,24,17000,0.0608,24806,408000,383194,9900,237600
2026-04-15,INV0050992,DST004,SP015,OUT01030,BV015,12,10000,0.0743,8916,120000,111084,6100,73200
2026-04-16,INV0050993,DST004,SP012,OUT01031,BV007,96,10000,0.1186,113856,960000,846144,6100,585600
2026-04-16,INV0050993,DST004,SP012,OUT01031,SN013,132,8000,0.1322,139603,1056000,916397,4700,620400
2026-04-23,INV0050994,DST004,SP014,OUT01033,BV005,18,8500,0.0034,520,153000,152480,5100,91800
2026-04-23,INV0050994,DST004,SP014,OUT01033,SN005,18,9500,0.0261,4463,171000,166537,5600,100800
2026-04-23,INV0050995,DST004,SP015,OUT01034,SN008,30,9500,0.0266,7581,285000,277419,5600,168000
2026-04-04,INV0050996,DST004,SP012,OUT01035,BV011,12,9000,0.0216,2333,108000,105667,5500,66000
2026-04-14,INV0050997,DST004,SP014,OUT01037,BV013,24,9500,0.0627,14296,228000,213704,5800,139200
2026-04-14,INV0050997,DST004,SP014,OUT01037,SN002,24,9000,0.0471,10174,216000,205826,5400,129600
2026-04-04,INV0050998,DST004,SP015,OUT01038,BV007,30,10000,0.0245,7350,300000,292650,6100,183000
2026-04-04,INV0050998,DST004,SP015,OUT01038,BV006,18,9500,0.0465,7952,171000,163048,5800,104400
2026-04-07,INV0050999,DST004,SP012,OUT01039,BV003,36,8000,0.1455,41904,288000,246096,4900,176400
2026-04-29,INV0051000,DST004,SP015,OUT01042,SN012,36,8500,0.0227,6946,306000,299054,5000,180000
2026-04-29,INV0051000,DST004,SP015,OUT01042,BV014,12,10000,0.0072,864,120000,119136,6000,72000
2026-04-20,INV0051001,DST004,SP013,OUT01044,SN006,48,10000,0.1188,57024,480000,422976,6000,288000
2026-04-20,INV0051001,DST004,SP013,OUT01044,SN003,96,9500,0.1187,108254,912000,803746,5600,537600
2026-04-16,INV0051002,DST004,SP014,OUT01045,PC012,18,6500,0.0339,3966,117000,113034,3800,68400
2026-04-04,INV0051003,DST004,SP015,OUT01046,BV005,12,8500,0.009,918,102000,101082,5100,61200
2026-04-04,INV0051003,DST004,SP015,OUT01046,SN001,36,9000,0.0314,10174,324000,313826,5300,190800
2026-04-26,INV0051004,DST004,SP014,OUT01049,SN002,108,9000,0.1365,132678,972000,839322,5400,583200
2026-04-26,INV0051004,DST004,SP014,OUT01049,SN008,132,9500,0.1077,135056,1254000,1118944,5600,739200
2026-04-26,INV0051004,DST004,SP014,OUT01049,PC005,150,25000,0.1052,394500,3750000,3355500,14800,2220000
2026-04-10,INV0051005,DST004,SP015,OUT01050,BV008,30,10000,0.0677,20310,300000,279690,6000,180000
2026-04-10,INV0051005,DST004,SP015,OUT01050,SN012,18,8500,0.0665,10174,153000,142826,5000,90000
2026-04-28,INV0051006,DST004,SP013,OUT01052,SN010,24,10500,0.0306,7711,252000,244289,6300,151200
2026-04-24,INV0051007,DST004,SP015,OUT01054,BV008,36,10000,0.1157,41652,360000,318348,6000,216000
2026-04-24,INV0051007,DST004,SP015,OUT01054,SN007,60,9500,0.1393,79401,570000,490599,5700,342000
2026-04-08,INV0051008,DST004,SP012,OUT01055,SN004,30,9500,0.0322,9177,285000,275823,5700,171000
2026-04-08,INV0051008,DST004,SP012,OUT01055,SN001,36,9000,0.0436,14126,324000,309874,5300,190800
2026-04-27,INV0051009,DST004,SP013,OUT01056,BV012,18,9000,0.0357,5783,162000,156217,5500,99000
2026-04-27,INV0051009,DST004,SP013,OUT01056,PC008,12,16000,0.0309,5933,192000,186067,9300,111600
2026-04-20,INV0051010,DST004,SP014,OUT01057,BV012,18,9000,0.0255,4131,162000,157869,5500,99000
2026-04-06,INV0051011,DST004,SP012,OUT01059,PC007,30,17000,0.0132,6732,510000,503268,9900,297000
2026-04-08,INV0051012,DST004,SP013,OUT01060,BV004,18,8000,0.02,2880,144000,141120,4900,88200
2026-04-08,INV0051012,DST004,SP013,OUT01060,SN001,18,9000,0.0262,4244,162000,157756,5300,95400
2026-04-10,INV0051013,DST004,SP015,OUT01062,BV004,24,8000,0.0202,3878,192000,188122,4900,117600
2026-04-10,INV0051013,DST004,SP015,OUT01062,PC015,12,18500,0.0458,10168,222000,211832,10800,129600
2026-04-23,INV0051014,DST004,SP012,OUT01063,PC011,96,6500,0.0947,59093,624000,564907,3700,355200
2026-04-08,INV0051015,DST004,SP013,OUT01064,BV001,12,7500,0.0199,1791,90000,88209,4600,55200
2026-04-08,INV0051015,DST004,SP013,OUT01064,SN002,12,9000,0.0272,2938,108000,105062,5400,64800
2026-04-29,INV0051016,DST004,SP015,OUT01066,SN009,24,11000,0.034,8976,264000,255024,6500,156000
2026-04-29,INV0051016,DST004,SP015,OUT01066,BV014,36,10000,0.0031,1116,360000,358884,6000,216000
2026-04-22,INV0051017,DST004,SP012,OUT01067,SN013,24,8000,0.0609,11693,192000,180307,4700,112800
2026-04-22,INV0051017,DST004,SP012,OUT01067,SN004,18,9500,0.0454,7763,171000,163237,5700,102600
2026-04-19,INV0051018,DST004,SP013,OUT01068,BV003,78,8000,0.0836,52166,624000,571834,4900,382200
2026-04-18,INV0051019,DST004,SP014,OUT01069,SN013,120,8000,0.1408,135168,960000,824832,4700,564000
2026-04-28,INV0051020,DST004,SP012,OUT01071,BV013,18,9500,0.0364,6224,171000,164776,5800,104400
2026-04-25,INV0051021,DST004,SP013,OUT01072,PC007,48,17000,0.0827,67483,816000,748517,9900,475200
2026-04-25,INV0051021,DST004,SP013,OUT01072,BV001,66,7500,0.0851,42124,495000,452876,4600,303600
2026-04-14,INV0051022,DST004,SP013,OUT01076,BV012,84,9000,0.0727,54961,756000,701039,5500,462000
2026-04-14,INV0051022,DST004,SP013,OUT01076,PC007,54,17000,0.1186,108875,918000,809125,9900,534600
2026-04-14,INV0051022,DST004,SP013,OUT01076,PC002,48,22000,0.0588,62093,1056000,993907,13200,633600
2026-04-05,INV0051023,DST004,SP015,OUT01078,SN013,126,8000,0.1258,126806,1008000,881194,4700,592200
2026-04-19,INV0051024,DST004,SP012,OUT01079,PC002,18,22000,0.033,13068,396000,382932,13200,237600
2026-04-19,INV0051024,DST004,SP012,OUT01079,SN005,12,9500,0.0104,1186,114000,112814,5600,67200
2026-04-28,INV0051025,DST004,SP013,OUT01080,BV001,12,7500,0.0429,3861,90000,86139,4600,55200
